Customer_ID,Age,Gender,Marital_Status,Location,Urbanization_Level,Annual_Income,Property_Value,Premium_Amount,Policy_Term,Claim_Frequency,Claim_Amount_Last,Maintenance_Level,Flood_Risk_Index,Crime_Rate_Index,Building_Age,Customer_Satisfaction,Has_Security_System,Risk_Category,Expected_Claim_Cost,Construction_Type,Policy_Tenure,Payment_Method,Credit_Score,Fire_Risk_Score
CUST100856,33,Male,Single,Selangor,Urban,32207.56,214707.7,1292.54,10,3,3599.84,Moderate,53.29,40.99,2,1,Yes,0,14262.93,Timber Structure,3,Mortgage,574,12.79
CUST100857,53,Male,Married,Negeri Sembilan,Rural,39058.89,100000,937.9,5,0,1263.9,Moderate,18.69,15.32,21,2,No,0,0,Steel Frame,5,Mortgage,594,28.37
CUST100858,54,Female,Married,Sabah,Suburban,56436.06,215159.58,1187.75,10,4,1702.5,Low,43.33,56.59,30,,No,1,7103.69,Timber Structure,10,Bank Loan,,37.63
CUST100859,61,Female,Married,Pahang,Suburban,37062.09,100000,869.93,20,3,2491.74,Moderate,22.68,42.05,27,5,No,0,7087.33,Reinforced Concrete,1,Online Payment,820,21.21
CUST100860,55,Male,Married,Selangor,Suburban,,286617.99,1710.18,20,3,1479.14,Moderate,38.34,62.82,14,2,Yes,0,5037.66,Brick Wall,10,Mortgage,779,39.49
CUST100861,21,Male,Divorced,Kedah,Urban,20000,100000,285.45,15,4,207.28,Moderate,36.19,72.22,45,5,Yes,1,1136,Lightweight Concrete,4,Financing Scheme,702,20.96
CUST100862,41,Male,Single,Negeri Sembilan,Urban,38757.61,132925.04,423.08,10,3,870,Moderate,23.57,31.92,29,2,Yes,0,2523.11,Timber Structure,5,,664,33.45
CUST100863,68,Female,Married,Penang,Urban,61863.65,253187.82,600.92,15,1,97.57,High,18.18,40.31,16,4,No,0,97.99,Brick Wall,3,Mortgage,776,
CUST100864,26,Male,Married,Negeri Sembilan,Rural,22882.87,341941.45,1218.17,10,4,2216.51,Moderate,27.46,47.57,45,5,No,1,6167.82,Reinforced Concrete,3,Mortgage,722,
CUST100865,48,Female,Divorced,Pahang,Urban,25493.64,172512.67,1578.3,5,3,822.33,Low,21.88,33.23,49,5,No,1,3278.71,Lightweight Concrete,5,Online Payment,444,34.35
CUST100866,37,Female,Single,Perak,Suburban,116371.11,100000,720.16,10,3,2681.59,Moderate,14.03,31.49,44,4,Yes,0,7328.14,Reinforced Concrete,5,Mortgage,555,12.11
CUST100867,25,Male,Married,Perak,Rural,44254.45,183537.19,1451.94,10,4,1123.22,Moderate,50.61,49.86,49,,Yes,1,2847.23,Brick Wall,3,Online Payment,680,
CUST100868,51,Male,Divorced,Selangor,Suburban,71293.59,182618.13,1273.45,10,0,93.32,Low,35.71,15.54,4,1,Yes,1,0,Brick Wall,1,Online Payment,489,28.74
CUST100869,25,Male,Single,Sarawak,Suburban,20000,151689.78,772.45,5,2,954.83,Moderate,32.12,39.18,14,2,Yes,0,2436.29,,1,Mortgage,569,60.66
CUST100870,58,Male,Divorced,Penang,Suburban,27341.65,232325.01,867.71,10,4,493.58,Moderate,3.79,12.4,16,,Yes,1,2117.97,Lightweight Concrete,5,Mortgage,587,24.71
CUST100871,23,Male,Single,Pahang,Suburban,27040.82,100000,940.49,10,0,482.34,High,33.13,16.22,11,2,Yes,0,0,Lightweight Concrete,10,Cash,627,14.89
CUST100872,73,Female,Married,Pahang,Rural,,114301.33,699.37,5,5,948.38,Low,19.4,32.11,31,5,Yes,1,2926.75,Lightweight Concrete,5,Cash,624,45.42
CUST100873,43,Female,Divorced,Pahang,Suburban,53727.2,119347.24,698.04,15,3,7663.31,Moderate,20.39,22.97,36,,No,0,31644.78,Timber Structure,15,Mortgage,624,26.37
CUST100874,57,Female,Married,Kuala Lumpur,Urban,,419739.55,4184.31,10,1,6441.22,Low,50.6,17.52,29,5,Yes,1,5956.04,Lightweight Concrete,3,Financing Scheme,724,23.54
CUST100875,73,Female,Married,Pahang,Rural,20000,163878.72,831.1,10,5,3253.72,High,63.72,26.41,10,4,No,1,11607.51,Lightweight Concrete,10,Cash,626,28.96
CUST100876,57,Male,Single,Perak,Suburban,72940.76,100000,883.3,15,3,563.31,Moderate,11.04,33.86,47,5,Yes,0,1203.58,Timber Structure,4,Online Payment,615,45.96
CUST100877,30,Male,Divorced,Kedah,Urban,28996.87,305991.6,2722.94,10,3,2887.25,High,57.06,41.72,38,2,Yes,0,9827.23,Steel Frame,7,Online Payment,529,48.79
CUST100878,30,Male,Married,Sabah,Suburban,83844.68,183395.82,708.16,10,5,30.97,Moderate,27.88,43.84,44,4,No,1,146.37,Steel Frame,10,Mortgage,742,25.03
CUST100879,39,Female,Single,Negeri Sembilan,Rural,29068.97,100000,275.87,15,0,116,Moderate,20.15,34.05,38,2,Yes,0,0,Brick Wall,10,Online Payment,590,16.61
CUST100880,37,Female,Married,Sabah,Suburban,33886.86,150620.1,1476.82,10,4,3612.52,Moderate,12.64,16.2,28,1,Yes,1,9666.38,Lightweight Concrete,1,Bank Loan,552,10.3
CUST100881,41,Female,Married,Perak,Urban,68183.41,273050.78,1476.43,15,2,1661.31,Moderate,10.4,39.23,35,2,Yes,0,3126.7,Lightweight Concrete,10,Cash,669,31.38
CUST100882,34,Male,Single,Perak,Urban,64533.19,100000,201.78,10,2,934.6,Moderate,54.01,28.69,33,3,No,0,2311.27,,10,Financing Scheme,581,15.64
CUST100883,29,Male,Single,Kedah,Suburban,32903.21,291684.54,1747.82,5,4,2697.68,Moderate,8.61,22.52,31,2,Yes,1,7704.27,Timber Structure,5,Mortgage,603,23.79
CUST100884,66,Female,Single,Johor,Urban,39192.82,100000,695.44,10,4,242.9,Moderate,20.28,39.6,8,3,No,1,671.47,Lightweight Concrete,3,Cash,673,52.67
CUST100885,21,Male,Married,Selangor,Urban,59499.55,153408.36,1259.28,10,1,675.67,Moderate,61.45,26.21,31,5,Yes,1,660.47,Reinforced Concrete,3,Financing Scheme,621,29.18
CUST100886,71,Female,Married,Kuala Lumpur,Urban,32698.4,142206.69,1357.15,5,4,2601.03,Moderate,8.8,39.88,48,5,No,1,10607.76,,1,Bank Loan,850,30.65
CUST100887,65,Female,Married,Sarawak,Suburban,27999.9,291590.69,2718.02,5,1,464.29,Low,24.11,21.66,5,2,No,1,469.23,,5,Mortgage,643,29.8
CUST100888,33,Female,Married,Pahang,Rural,20000,100000,952.11,5,4,1835.8,High,80.51,49,39,1,Yes,1,7361.54,,3,Financing Scheme,706,16.45
CUST100889,24,Male,Divorced,Pahang,Rural,20000,100000,225.7,15,1,1187.19,Moderate,15.59,48.68,38,1,Yes,0,1557.44,Timber Structure,15,Bank Loan,475,26.86
CUST100890,21,Male,Married,Kedah,Rural,22289.4,142333.83,1095.14,15,4,452.21,Moderate,61.25,90.39,21,3,Yes,1,1653.13,Brick Wall,15,Mortgage,573,34.51
CUST100891,69,Male,Single,Johor,Urban,73702.13,271824.54,1034.8,15,4,4385.36,Low,12.79,30.36,43,2,Yes,1,10995.71,Lightweight Concrete,8,,552,26.26
CUST100892,60,Male,Married,Pahang,Rural,33050.32,159068.96,556.81,10,2,1143.73,Moderate,51.71,28.35,25,3,No,0,1390.75,Reinforced Concrete,3,Cash,564,32.57
CUST100893,52,Male,Married,Kuala Lumpur,Urban,45501.64,198948.77,1671.68,15,3,1826.79,High,47.87,17.31,42,5,Yes,0,5056.4,Brick Wall,1,Mortgage,687,37.18
CUST100894,54,Female,Married,Selangor,Rural,77716.86,181147.06,966.79,5,3,583.48,Moderate,18.52,60.99,9,2,Yes,0,2301.54,Steel Frame,5,Online Payment,743,35.52
CUST100895,48,Female,Married,Kuala Lumpur,Urban,36544.52,164613.52,1536.31,10,1,851.76,Moderate,37.91,52.15,21,2,Yes,0,996,Steel Frame,1,Online Payment,681,13.08
CUST100896,51,Male,Married,Johor,Urban,,451225.46,1055.63,15,0,100.45,High,63.79,38.98,2,2,Yes,1,0,Lightweight Concrete,3,Bank Loan,630,
CUST100897,28,Male,Divorced,Perak,Suburban,20000,259559.71,2184.83,5,5,1320.25,Moderate,18.19,34.94,37,3,Yes,1,7667.07,,1,Financing Scheme,593,43.77
CUST100898,59,Male,Single,Kuala Lumpur,Urban,27745.48,391582.17,1211.82,20,2,845.77,High,40.57,55.44,6,2,Yes,0,1241.39,Timber Structure,1,Cash,,10.25
CUST100899,46,Male,Married,Sabah,Rural,31465.77,169461.84,578.31,15,4,799.18,Low,23.6,41.38,20,4,No,1,2683.23,Lightweight Concrete,3,Cash,836,24.55
CUST100900,54,Female,Single,Kuala Lumpur,Suburban,31931.32,265927.34,1547.38,15,2,4413.52,Moderate,22.39,16.21,13,3,Yes,0,10880.61,Reinforced Concrete,3,Online Payment,662,16.18
CUST100901,74,Male,Divorced,Perak,Rural,33515.03,100000,516.47,15,0,2433.91,Moderate,17.02,21.31,14,1,Yes,0,0,Lightweight Concrete,3,Financing Scheme,735,
CUST100902,74,Male,Single,Pahang,Rural,45706.78,156369.28,920.92,15,2,1222.36,Moderate,59.97,45.09,3,1,Yes,0,2062.65,,1,Mortgage,681,
CUST100903,23,Male,Single,Negeri Sembilan,Suburban,20000,155091.74,1476.51,20,0,434.7,High,44.57,20.09,44,,Yes,0,0,Timber Structure,1,Financing Scheme,718,28.54
CUST100904,70,Female,Married,Negeri Sembilan,Urban,45040.84,306104.57,2222.05,15,5,7242.55,Low,37.82,32.36,41,1,No,1,39426.29,Reinforced Concrete,15,Cash,545,30.3
CUST100905,32,Female,Married,Negeri Sembilan,Rural,34712.37,170592.79,737.38,10,0,155.42,High,12.29,18.9,44,,Yes,0,0,Timber Structure,10,Cash,606,36.65
CUST100906,21,Male,Single,Pahang,Suburban,20000,192881.2,652.57,10,0,292.61,Moderate,29.88,42.7,41,5,Yes,0,0,,1,Online Payment,686,34.31
CUST100907,74,Male,Married,Kedah,Rural,40077.46,100000,536.04,10,0,630.3,Moderate,7.46,26.15,25,1,No,0,0,Brick Wall,10,Bank Loan,759,24.03
CUST100908,64,Female,Married,Selangor,Urban,41477.07,217939.32,1223.32,20,0,6181.33,Moderate,28.68,56.69,15,,No,0,0,Timber Structure,3,Bank Loan,576,24.37
CUST100909,25,Female,Single,Selangor,Urban,39722.59,172391.98,1174.05,20,4,653.91,Moderate,40.93,47.35,42,1,Yes,1,2457.19,Brick Wall,1,Financing Scheme,467,28.81
CUST100910,50,Male,Married,Pahang,Rural,56353.54,129250.55,533.55,10,2,1352.29,High,51.69,45.39,13,4,Yes,0,1933.97,Brick Wall,3,Bank Loan,605,22.85
CUST100911,50,Female,Married,Kuala Lumpur,Urban,59731.17,,1506.8,15,3,2863.96,Moderate,36.5,25.38,28,2,Yes,0,11317.68,Timber Structure,7,Cash,741,22.81
CUST100912,37,Female,Married,Sarawak,Suburban,39651.21,127601.4,355.71,20,3,5295.39,Moderate,39.04,17.03,43,1,No,0,12730.64,Timber Structure,1,Cash,507,49.32
CUST100913,68,Female,Married,Selangor,Urban,86861.14,286641.96,1858.48,5,4,1858.19,Moderate,22.7,50.5,4,2,Yes,1,6531.85,Brick Wall,5,Online Payment,544,32.76
CUST100914,67,Female,Married,Sabah,Rural,20000,100000,698.83,10,1,969.92,Low,25.45,36.27,38,4,Yes,1,744.21,Lightweight Concrete,10,Bank Loan,664,31.76
CUST100915,43,Female,Married,Sabah,Urban,50984.45,172956.56,632.1,10,5,8468.41,Moderate,14.02,47.24,26,1,No,1,38682.66,Steel Frame,3,Online Payment,640,24.59
CUST100916,35,Male,Single,Penang,Urban,33319.88,100000,860.81,15,0,53.02,Moderate,8.27,46.65,45,4,Yes,0,0,Steel Frame,3,Financing Scheme,704,
CUST100917,57,Female,Single,Sabah,Suburban,20463.85,100000,692.35,10,2,3569.65,High,13.53,21.81,19,2,Yes,0,5466.4,Reinforced Concrete,5,,539,60.05
CUST100918,41,Male,Married,Selangor,Urban,41771.28,316315.06,2266.64,15,0,649.88,Moderate,37.5,57.81,1,5,No,0,0,Steel Frame,5,Cash,621,52.99
CUST100919,34,Female,Widowed,Sarawak,Suburban,20000,100000,598.19,10,0,3401.48,Moderate,14.38,16.31,42,5,Yes,0,0,Reinforced Concrete,1,Mortgage,758,23.07
CUST100920,22,Male,Married,Perak,Urban,52573.65,303416.75,2814.72,5,3,353.87,Moderate,29.63,25.63,29,3,No,0,772.41,Timber Structure,1,Financing Scheme,543,30.56
CUST100921,31,Female,Single,Negeri Sembilan,Rural,30716.73,185447.06,1400.39,5,0,851.8,Moderate,18.66,13.11,28,2,No,0,0,,5,Mortgage,783,29.46
CUST100922,71,Female,Single,Kuala Lumpur,Rural,28385.43,139480.81,705.03,5,2,115.2,Moderate,47.27,43.28,35,1,No,0,255.35,Timber Structure,3,,554,41.93
CUST100923,59,Male,Married,Perak,Suburban,44274.61,656059.35,2564.44,5,2,445.34,Moderate,18.54,46.78,13,4,Yes,0,893.63,Timber Structure,3,Financing Scheme,726,38.39
CUST100924,58,Female,Married,Sarawak,Rural,20000,212113.51,544.81,10,3,1846.59,Moderate,65.94,38.09,45,4,Yes,1,5605.46,Timber Structure,1,Mortgage,616,30.51
CUST100925,54,Male,Single,Kedah,Suburban,22558.43,100000,332.29,15,4,2866.79,Low,26.39,47.73,33,2,Yes,1,12770.62,Steel Frame,15,Bank Loan,547,23.59
CUST100926,58,Female,Divorced,Negeri Sembilan,Suburban,33407.89,212718.83,2114.74,5,3,4843.34,Moderate,30.77,23.77,5,,Yes,0,11166.05,Steel Frame,5,Mortgage,605,25.09
CUST100927,70,Male,Married,Penang,Urban,51447.6,201844.54,1060.52,10,3,254.95,High,55.88,47.55,14,4,No,0,479.73,Brick Wall,1,Bank Loan,699,23.48
CUST100928,54,Male,Divorced,Kedah,Suburban,31161.15,100000,918.95,10,0,302.98,Moderate,33.88,22.51,9,3,Yes,0,0,Reinforced Concrete,10,Financing Scheme,649,44.13
CUST100929,38,Female,Married,Selangor,Urban,40090.8,133454.74,449.02,5,1,5586.42,Moderate,31.96,13.35,4,2,No,0,7414.82,Reinforced Concrete,5,Cash,751,28.24
CUST100930,50,Male,Married,Sarawak,Suburban,38280.5,240887.71,1301.49,10,5,2904.65,Moderate,21,27.16,2,1,Yes,1,14647.29,Timber Structure,5,Mortgage,779,29.37
CUST100931,35,Female,Married,Negeri Sembilan,Rural,24642.81,100000,968.41,15,4,1551.98,Low,37.14,46.18,14,4,Yes,1,8108.69,Steel Frame,1,Financing Scheme,544,38.12
CUST100932,47,Male,Married,Penang,Urban,31101.74,185606.36,506.53,5,4,1295.3,Moderate,25.97,57.62,3,1,Yes,1,3630.95,Brick Wall,5,Financing Scheme,537,79.51
CUST100933,71,Male,Married,Kuala Lumpur,Urban,24385.76,143768.45,970.71,5,4,343.28,Moderate,19.23,41.81,4,5,No,1,1124.3,Lightweight Concrete,1,Online Payment,533,31.41
CUST100934,54,Male,Married,Kuala Lumpur,Urban,73481.91,156747.78,1466.12,20,0,953.82,High,12.37,35.26,45,5,Yes,0,0,Brick Wall,10,Financing Scheme,569,18.85
CUST100935,72,Female,Married,Pahang,Suburban,26293.35,137471.91,1319.38,15,3,932.36,Moderate,41.75,38.44,7,1,No,0,1730.75,Timber Structure,5,Mortgage,749,21.03
CUST100936,58,Male,Widowed,Selangor,Urban,51909.49,276665.2,2425.82,10,5,2090.22,Low,16.09,7.18,15,4,Yes,1,7527.27,Brick Wall,10,Mortgage,700,12.31
CUST100937,53,Male,Married,Sabah,Suburban,41860.89,100000,884.75,10,0,1827.11,High,1.75,40.73,28,5,No,0,0,Brick Wall,1,Online Payment,601,62.05
CUST100938,44,Male,Married,Sarawak,Rural,20000,114896.26,829.26,15,2,123.14,Moderate,19.39,64.13,4,4,Yes,0,249.66,Lightweight Concrete,1,Financing Scheme,649,19.17
CUST100939,35,Male,Divorced,Penang,Suburban,20250.24,121042.93,455.53,15,1,3774.08,Moderate,25.13,33.95,48,4,Yes,0,4925.98,Reinforced Concrete,3,Cash,776,36.97
CUST100940,50,Female,Single,Penang,Urban,43095.04,393762.37,3089.23,10,1,5546.71,Low,38.42,25,12,5,Yes,1,3342.19,Lightweight Concrete,10,Financing Scheme,,25.17
CUST100941,62,Female,Single,Sabah,Rural,25028.17,496183.64,4876.03,10,5,3030.15,Moderate,64.14,41.75,17,4,No,1,9768.63,Reinforced Concrete,4,Mortgage,673,32.03
CUST100942,71,Male,Married,Sabah,Rural,20000,100000,620.75,10,0,392.97,High,14.68,50.45,17,3,Yes,0,0,Steel Frame,3,Financing Scheme,411,38.68
CUST100943,37,Female,Married,Kedah,Rural,42292.13,100000,408.56,5,3,377.89,High,17.58,12.85,6,5,No,0,1014.38,Lightweight Concrete,3,Financing Scheme,677,28.74
CUST100944,25,Male,Married,Negeri Sembilan,Urban,20000,172549.34,1136.72,20,4,2590.07,Low,7.42,13.44,44,1,Yes,1,13620.69,Timber Structure,5,Bank Loan,734,16.96
CUST100945,49,Female,Married,Kedah,Rural,36069.39,102807.17,773.61,10,5,1162.74,Low,12.92,64.78,48,3,Yes,1,5989.8,Brick Wall,3,Bank Loan,670,23.6
CUST100946,24,Female,Married,Johor,Urban,59622.07,523345.37,1918.71,10,5,3017.41,High,4.62,45.29,3,1,Yes,1,9771.88,Reinforced Concrete,1,Mortgage,715,15.26
CUST100947,30,Female,Married,Johor,Suburban,46163.66,404438.8,3135.82,20,2,156.96,Moderate,12.85,29.45,12,5,No,0,190.09,Brick Wall,1,Online Payment,682,62.81
CUST100948,37,Male,Single,Selangor,Urban,20000,351217.06,2352.97,5,2,2520.64,Low,44.6,60.1,34,2,Yes,1,4795.76,Reinforced Concrete,5,Bank Loan,539,32.74
CUST100949,30,Female,Married,Pahang,Suburban,46594.88,109238.89,753.62,5,5,1103.63,Moderate,48.82,26.13,1,4,Yes,1,5064.04,Lightweight Concrete,3,Mortgage,570,35.31
CUST100950,37,Male,Married,Sarawak,Urban,20000,228406.74,1015.93,15,1,62.95,Low,61.17,28.09,5,3,Yes,1,62.01,Lightweight Concrete,10,Mortgage,621,52.09
CUST100951,40,Female,Single,Penang,Urban,33233.06,222977.19,722.92,10,5,1575.61,Low,32.95,42.72,6,4,No,1,7434.4,Timber Structure,5,Mortgage,746,47.48
CUST100952,44,Male,Married,Negeri Sembilan,Rural,25224,128538.87,898.18,15,3,2401.53,High,56.15,34.66,15,3,Yes,0,7791.81,Steel Frame,1,Cash,581,16.83
CUST100953,25,Female,Married,Kuala Lumpur,Urban,56709.8,104543.37,699.38,5,4,1502.57,Low,9.95,28.64,21,2,Yes,1,7937.24,Steel Frame,5,Online Payment,691,63
CUST100954,54,Female,Single,Kuala Lumpur,Urban,62950.68,387460.78,1822.65,10,1,262.22,Low,19.9,52.69,48,2,No,1,315.93,Steel Frame,1,Cash,677,22.87
CUST100955,26,Female,Single,Perak,Rural,40704.59,120238.1,525.1,5,3,3384.65,Moderate,39.34,55.94,34,5,Yes,0,10391.03,Reinforced Concrete,5,Bank Loan,793,23.36
CUST100956,73,Male,Widowed,Sabah,Suburban,37745.82,139276.83,665.46,15,4,762.77,Moderate,18.92,11.42,9,1,No,1,3118.16,Brick Wall,15,Online Payment,646,23.29
CUST100957,22,Female,Married,Selangor,Urban,,168787.19,999.06,5,0,5088.29,Moderate,27.37,16.56,8,3,Yes,0,0,Timber Structure,1,,492,12.61
CUST100958,33,Male,Single,Perak,Suburban,39411.17,100000,979.86,10,3,4747.64,High,42.4,60.36,36,1,Yes,0,19277.3,Steel Frame,5,Bank Loan,708,13.59
CUST100959,63,Female,Single,Perak,Suburban,20006.26,171659.61,1391.9,15,5,447.19,Low,42.1,32.27,5,2,Yes,1,1622.75,Timber Structure,15,Financing Scheme,842,35.07
CUST100960,63,Male,Married,Pahang,Urban,20720.82,100000,881.39,20,5,1293.92,High,3.8,68.81,26,4,Yes,1,7175.29,Steel Frame,1,Online Payment,714,12.24
CUST100961,68,Male,Married,Sarawak,Urban,,241530.1,1460.1,15,2,295.53,Moderate,6.95,61.71,9,4,Yes,0,502.08,Timber Structure,10,Mortgage,579,46.01
CUST100962,31,Male,Married,Penang,Urban,60870.64,115297.25,715.88,10,3,2264.84,Moderate,34.64,27.71,21,5,Yes,0,5160.7,Reinforced Concrete,3,Mortgage,553,29.81
CUST100963,71,Male,Single,Negeri Sembilan,Rural,37723.09,100000,363.46,10,3,3819.96,Low,12.11,16.61,43,4,Yes,1,15514.47,Reinforced Concrete,3,Financing Scheme,564,37.58
CUST100964,67,Male,Divorced,Kuala Lumpur,Urban,37454.3,566606.25,4401.61,15,5,2090.37,Moderate,11.99,27.21,23,4,Yes,1,6989.83,Timber Structure,5,Cash,830,10.91
CUST100965,43,Male,Married,Kuala Lumpur,Urban,71117.29,148364.7,797.11,15,5,603.49,Low,39.85,38.88,23,2,Yes,1,1876.35,Reinforced Concrete,1,Cash,621,
CUST100966,36,Male,Married,Kuala Lumpur,Urban,27995.65,158798.7,1260.79,15,3,158.77,Moderate,12.24,30.98,28,3,No,0,465.08,Steel Frame,5,Financing Scheme,590,51.48
CUST100967,51,Female,Married,Johor,Suburban,61035.65,,1634.3,20,4,143.55,Moderate,27.65,3.08,7,5,Yes,1,590.75,Lightweight Concrete,10,Mortgage,636,
CUST100968,31,Female,Married,Sarawak,Suburban,23251.02,370220.83,1061.84,15,4,1887.98,Moderate,11.92,27.78,34,1,Yes,1,5178.71,,1,Mortgage,621,36.95
CUST100969,74,Male,Divorced,Selangor,Suburban,90660.81,100000,338.44,5,0,6129.25,Moderate,75.75,66.87,29,1,Yes,1,0,Lightweight Concrete,5,Online Payment,,31.85
CUST100970,36,Male,Divorced,Kuala Lumpur,Urban,23806.53,,1199.7,15,0,2376.71,Moderate,77.69,46.94,24,2,Yes,1,0,,1,Mortgage,559,53.28
CUST100971,28,Male,Married,Pahang,Rural,48180.33,100000,406.89,15,4,2623.31,Low,37.02,10.89,27,1,Yes,1,12354.21,,3,Cash,756,76.28
CUST100972,24,Male,Divorced,Kuala Lumpur,Urban,40123.01,,1496.25,15,4,798.87,Low,17.37,62.35,21,4,No,1,2850.35,Reinforced Concrete,1,Financing Scheme,661,46.93
CUST100973,60,Female,Married,Selangor,Urban,39799.06,517124.17,4879.04,20,1,1763.96,High,5.28,50.56,34,,Yes,0,1429.41,,1,Cash,759,
CUST100974,24,Female,Divorced,Johor,Urban,45589.81,113799.71,826.31,10,3,761.35,Low,22.02,11.17,12,4,Yes,1,1756.08,,5,Mortgage,792,14.26
CUST100975,45,Male,Single,Pahang,Rural,20000,231121.25,673.59,15,3,4638.77,Moderate,30.12,79.23,17,4,Yes,1,10307.68,Lightweight Concrete,5,Bank Loan,,12.34
CUST100976,23,Male,Married,Perak,Urban,35152.53,114174.46,359.5,5,2,284.31,Low,29.61,16.55,6,2,Yes,1,581.3,Timber Structure,3,Mortgage,622,28.31
CUST100977,52,Male,Single,Selangor,Urban,33875,269556.61,1126.46,10,4,1999.48,Moderate,18.91,45.73,1,4,Yes,1,5085.16,Steel Frame,10,Financing Scheme,656,13.73
CUST100978,23,Female,Married,Perak,Suburban,23840.97,100000,675.2,10,4,2624.93,Moderate,32.41,14.64,9,4,Yes,1,12771.6,Steel Frame,6,Financing Scheme,641,22.05
CUST100979,47,Female,Single,Sabah,Rural,27126.68,107190.17,859.94,20,0,2397.9,Moderate,11.26,8.12,42,5,Yes,0,0,,10,Mortgage,501,26.05
CUST100980,49,Male,Married,Kedah,Rural,20000,107771.52,452.21,20,5,594.97,Moderate,16.2,29.29,22,2,No,1,2818.18,Timber Structure,3,Cash,790,27.21
CUST100981,52,Male,Married,Kuala Lumpur,Urban,33412.22,194637.3,1744.95,15,0,1331.19,Moderate,33.83,72.69,38,1,Yes,1,0,Steel Frame,10,Mortgage,672,30.43
CUST100982,70,Female,Married,Selangor,Urban,25453.49,276221.33,793.71,5,5,2177.4,Moderate,16.89,34.12,1,3,No,1,10623.85,Timber Structure,3,Online Payment,545,15.85
CUST100983,71,Female,Married,Kedah,Urban,23157.82,100000,366.08,10,3,5345.65,Moderate,4.77,76.64,28,,No,1,17661.48,Timber Structure,3,Online Payment,464,18.48
CUST100984,39,Male,Divorced,Negeri Sembilan,Rural,49145.42,,976.37,15,3,1384.93,Moderate,16.7,24.11,16,,Yes,0,2657.03,Steel Frame,10,Mortgage,441,42.76
CUST100985,41,Male,Married,Pahang,Rural,20000,141812.51,436.49,5,5,714.8,Low,26.85,31.48,10,3,Yes,1,4627.21,Steel Frame,5,Mortgage,719,23.63
CUST100986,25,Male,Divorced,Sarawak,Rural,20000,222869.73,2029.2,5,4,977.22,Low,41.03,36.37,29,,No,1,3279.06,Lightweight Concrete,3,Financing Scheme,594,54.11
CUST100987,38,Female,Single,Sabah,Suburban,28531.41,144817.94,1105.18,15,3,1558.8,Moderate,35.58,24.59,46,1,Yes,0,4079.36,Reinforced Concrete,15,Financing Scheme,609,31.58
CUST100988,48,Male,Married,Negeri Sembilan,Rural,23050.89,146555.64,378.8,5,4,7489.53,Low,25.13,58.72,14,1,Yes,1,21951.29,Lightweight Concrete,5,Mortgage,694,20.44
CUST100989,62,Male,Married,Negeri Sembilan,Rural,74234.73,166435.82,976.92,5,2,1979.51,Moderate,30.46,27.87,46,1,Yes,0,5174.64,Lightweight Concrete,5,Financing Scheme,604,25.18
CUST100990,42,Female,Single,Sabah,Rural,20252.57,172573.35,1061.64,10,2,336.21,Low,21.03,27.85,13,2,Yes,1,589.39,Lightweight Concrete,1,Cash,699,42.14
CUST100991,41,Male,Married,Perak,Suburban,38005.56,100000,945.71,20,1,3704.86,Low,28.63,56.52,2,2,No,1,3104.9,Timber Structure,10,Mortgage,659,50.94
CUST100992,26,Female,Married,Selangor,Urban,72190.25,154502.74,829.5,15,0,400.43,Low,66.46,14.45,20,3,Yes,1,0,Reinforced Concrete,3,Mortgage,642,14.39
CUST100993,21,Male,Married,Penang,Urban,63311.48,138314.35,770.98,20,1,79.03,Low,26.53,44.76,2,5,Yes,1,67.37,Lightweight Concrete,3,Financing Scheme,,27.02
CUST100994,25,Male,Married,Kuala Lumpur,Urban,52435.74,597667.07,1733.16,15,2,211.19,Low,49.28,23,18,5,No,1,409.38,Lightweight Concrete,5,Mortgage,576,20.41
CUST100995,61,Female,Married,Pahang,Suburban,24318.4,188855.22,1343.4,10,3,3084.7,Moderate,20.6,44.28,5,1,Yes,0,12953.15,Reinforced Concrete,5,Bank Loan,704,29.54
CUST100996,32,Male,Single,Johor,Urban,103836.7,246219.68,907.86,20,0,4643.45,Moderate,35.93,39.63,26,3,Yes,0,0,Lightweight Concrete,5,Cash,589,52
CUST100997,46,Female,Single,Selangor,Urban,45137.66,273645.87,717.02,10,0,624.5,Low,26.7,27.13,4,2,No,1,0,Timber Structure,10,Financing Scheme,758,27.96
CUST100998,66,Male,Married,Kuala Lumpur,Urban,38700.34,117721.33,1174.31,10,1,1378.75,Moderate,63.36,64.34,39,4,Yes,1,1707.67,Steel Frame,1,Financing Scheme,850,59.39
CUST100999,54,Male,Single,Selangor,Urban,35303.32,600529.76,2496.42,10,0,1818.74,Moderate,19.08,42.22,31,,Yes,0,0,Steel Frame,1,Online Payment,709,31.75
CUST101000,69,Female,Single,Negeri Sembilan,Rural,20000,144772.5,452.91,15,2,1084.94,Low,46.97,21.69,4,5,No,1,1953.87,Steel Frame,3,Mortgage,784,23.59
CUST101001,34,Male,Married,Penang,Urban,60444.99,280380.14,2129.75,20,3,135.11,Low,9.13,34.53,45,1,Yes,1,470.35,Reinforced Concrete,3,Online Payment,715,22.82
